Phi[deg],Theta[deg],dB(DirTotal)
-148,16,5.96783
-146,16,5.96819
-144,16,5.96862
-142,16,5.96911
-140,16,5.96965
-138,16,5.97025
-136,16,5.97089
-134,16,5.97158
-132,16,5.97232
-130,16,5.9731
-128,16,5.97391
-126,16,5.97477
-124,16,5.97566
-122,16,5.9766
-120,16,5.97757
-118,16,5.97858
-116,16,5.97963
-114,16,5.98072
-112,16,5.98185
-110,16,5.98303
-108,16,5.98425
-106,16,5.98551
-104,16,5.98682
-102,16,5.98818
-100,16,5.98958
-98,16,5.99103
-96,16,5.99252
-94,16,5.99406
-92,16,5.99564
-90,16,5.99726
-88,16,5.99893
-86,16,6.00063
-84,16,6.00236
-82,16,6.00412
-80,16,6.00591
-78,16,6.00771
-76,16,6.00954
-74,16,6.01137
-72,16,6.01321
-70,16,6.01505
-68,16,6.01689
-66,16,6.01871
-64,16,6.02051
-62,16,6.02229
-60,16,6.02404
-58,16,6.02575
-56,16,6.02742
-54,16,6.02905
-52,16,6.03063
-50,16,6.03216
-48,16,6.03363
-46,16,6.03504
-44,16,6.03638
-42,16,6.03767
-40,16,6.03889
-38,16,6.04005
-36,16,6.04114
-34,16,6.04217
-32,16,6.04314
-30,16,6.04405
-28,16,6.0449
-26,16,6.0457
-24,16,6.04646
-22,16,6.04716
-20,16,6.04783
-18,16,6.04847
-16,16,6.04907
-14,16,6.04966
-12,16,6.05022
-10,16,6.05077
-8,16,6.05132
-6,16,6.05186
-4,16,6.05241
-2,16,6.05297
0,16,6.05354
2,16,6.05413
4,16,6.05474
6,16,6.05538
8,16,6.05605
10,16,6.05674
12,16,6.05748
14,16,6.05824
16,16,6.05904
18,16,6.05988
20,16,6.06075
22,16,6.06165
24,16,6.06258
26,16,6.06354
28,16,6.06453
30,16,6.06554
32,16,6.06657
34,16,6.06761
36,16,6.06866
38,16,6.06971
40,16,6.07077
42,16,6.07181
44,16,6.07285
46,16,6.07386
48,16,6.07485
50,16,6.07581
52,16,6.07674
54,16,6.07762
56,16,6.07845
58,16,6.07923
60,16,6.07995
62,16,6.0806
64,16,6.08118
66,16,6.08168
68,16,6.08211
70,16,6.08244
72,16,6.08269
74,16,6.08284
76,16,6.08289
78,16,6.08284
80,16,6.08268
82,16,6.08241
84,16,6.08203
86,16,6.08154
88,16,6.08092
90,16,6.08018
92,16,6.07933
94,16,6.07835
96,16,6.07724
98,16,6.07601
100,16,6.07465
102,16,6.07317
104,16,6.07156
106,16,6.06983
108,16,6.06798
110,16,6.06601
112,16,6.06392
114,16,6.06172
116,16,6.05941
118,16,6.05699
120,16,6.05448
122,16,6.05187
124,16,6.04918
126,16,6.0464
128,16,6.04355
130,16,6.04064
132,16,6.03767
134,16,6.03466
136,16,6.03161
138,16,6.02853
140,16,6.02544
142,16,6.02233
144,16,6.01924
146,16,6.01615
148,16,6.0131
150,16,6.01008
152,16,6.0071
154,16,6.00418
156,16,6.00133
158,16,5.99855
160,16,5.99586
162,16,5.99326
164,16,5.99077
166,16,5.98838
168,16,5.9861
170,16,5.98395
172,16,5.98192
174,16,5.98002
176,16,5.97825
178,16,5.97662
180,16,5.97512
-180,18,5.86486
-178,18,5.86342
-176,18,5.86215
-174,18,5.86105
-172,18,5.86011
-170,18,5.85933
-168,18,5.85871
-166,18,5.85824
-164,18,5.85791
-162,18,5.85771
-160,18,5.85763
-158,18,5.85768
-156,18,5.85783
-154,18,5.85808
-152,18,5.85843
-150,18,5.85886
-148,18,5.85936
-146,18,5.85993
-144,18,5.86057
-142,18,5.86125
-140,18,5.86199
-138,18,5.86277
-136,18,5.86359
-134,18,5.86444
-132,18,5.86532
-130,18,5.86624
-128,18,5.86719
-126,18,5.86816
-124,18,5.86917
-122,18,5.8702
-120,18,5.87127
-118,18,5.87237
-116,18,5.87351
-114,18,5.87469
-112,18,5.87591
-110,18,5.87717
-108,18,5.87849
-106,18,5.87985
-104,18,5.88127
-102,18,5.88274
-100,18,5.88427
-98,18,5.88585
-96,18,5.8875
-94,18,5.88921
-92,18,5.89097
-90,18,5.89279
-88,18,5.89467
-86,18,5.89659
-84,18,5.89857
-82,18,5.90058
-80,18,5.90264
-78,18,5.90472
-76,18,5.90683
-74,18,5.90896
-72,18,5.9111
-70,18,5.91324
-68,18,5.91538
-66,18,5.9175
-64,18,5.9196
-62,18,5.92166
-60,18,5.92369
-58,18,5.92568
-56,18,5.9276
-54,18,5.92947
-52,18,5.93127
-50,18,5.933
-48,18,5.93465
-46,18,5.93622
-44,18,5.9377
-42,18,5.9391
-40,18,5.94041
-38,18,5.94163
-36,18,5.94276
-34,18,5.9438
-32,18,5.94476
-30,18,5.94564
-28,18,5.94645
-26,18,5.94718
-24,18,5.94785
-22,18,5.94846
-20,18,5.94902
-18,18,5.94953
-16,18,5.95
-14,18,5.95045
-12,18,5.95087
-10,18,5.95128
-8,18,5.95169
-6,18,5.9521
-4,18,5.95252
-2,18,5.95296
0,18,5.95343
2,18,5.95393
4,18,5.95446
6,18,5.95504
8,18,5.95567
10,18,5.95634
12,18,5.95707
14,18,5.95785
16,18,5.95869
18,18,5.95959
20,18,5.96054
22,18,5.96154
24,18,5.96259
26,18,5.96369
28,18,5.96484
30,18,5.96602
32,18,5.96724
34,18,5.96848
36,18,5.96975
38,18,5.97103
40,18,5.97232
42,18,5.97361
44,18,5.97489
46,18,5.97615
48,18,5.9774
50,18,5.97861
52,18,5.97978
54,18,5.98091
56,18,5.98198
58,18,5.98299
60,18,5.98394
62,18,5.98481
64,18,5.9856
66,18,5.9863
68,18,5.98691
70,18,5.98742
72,18,5.98782
74,18,5.98812
76,18,5.9883
78,18,5.98836
80,18,5.9883
82,18,5.9881
84,18,5.98778
86,18,5.98732
88,18,5.98673
90,18,5.98599
92,18,5.98511
94,18,5.98408
96,18,5.9829
98,18,5.98157
100,18,5.9801
102,18,5.97847
104,18,5.97669
106,18,5.97476
108,18,5.97268
110,18,5.97046
112,18,5.96809
114,18,5.96558
116,18,5.96293
118,18,5.96015
120,18,5.95725
122,18,5.95423
124,18,5.95109
126,18,5.94786
128,18,5.94453
130,18,5.94112
132,18,5.93763
134,18,5.93409
136,18,5.93049
138,18,5.92686
140,18,5.9232
142,18,5.91954
144,18,5.91587
146,18,5.91223
148,18,5.90861
150,18,5.90505
152,18,5.90154
154,18,5.8981
156,18,5.89475
158,18,5.89149
160,18,5.88835
162,18,5.88532
164,18,5.88243
166,18,5.87968
168,18,5.87707
170,18,5.87462
172,18,5.87233
174,18,5.87021
176,18,5.86825
178,18,5.86647
180,18,5.86486
-180,20,5.74293
-178,20,5.74146
-176,20,5.74019
-174,20,5.73914
-172,20,5.73828
-170,20,5.73762
-168,20,5.73715
-166,20,5.73685
-164,20,5.73672
-162,20,5.73675
-160,20,5.73691
-158,20,5.73721
-156,20,5.73763
-154,20,5.73815
-152,20,5.73876
-150,20,5.73946
-148,20,5.74023
-146,20,5.74106
-144,20,5.74194
-142,20,5.74286
-140,20,5.74382
-138,20,5.7448
-136,20,5.74581
-134,20,5.74683
-132,20,5.74786
-130,20,5.74891
-128,20,5.74997
-126,20,5.75105
-124,20,5.75213
-122,20,5.75324
-120,20,5.75436
-118,20,5.75551
-116,20,5.75669
-114,20,5.75791
-112,20,5.75916
-110,20,5.76046
-108,20,5.76182
-106,20,5.76323
-104,20,5.7647
-102,20,5.76625
-100,20,5.76786
-98,20,5.76955
-96,20,5.77132
-94,20,5.77316
-92,20,5.77509
-90,20,5.77709
-88,20,5.77917
-86,20,5.78132
-84,20,5.78353
-82,20,5.78581
-80,20,5.78815
-78,20,5.79053
-76,20,5.79295
-74,20,5.7954
-72,20,5.79787
-70,20,5.80035
-68,20,5.80282
-66,20,5.80528
-64,20,5.80772
-62,20,5.81011
-60,20,5.81246
-58,20,5.81475
-56,20,5.81697
-54,20,5.81911
-52,20,5.82116
-50,20,5.82311
-48,20,5.82496
-46,20,5.8267
-44,20,5.82833
-42,20,5.82985
-40,20,5.83124
-38,20,5.83252
-36,20,5.83368
-34,20,5.83472
-32,20,5.83565
-30,20,5.83647
-28,20,5.83719
-26,20,5.83782
-24,20,5.83836
-22,20,5.83883
-20,20,5.83922
-18,20,5.83956
-16,20,5.83985
-14,20,5.8401
-12,20,5.84033
-10,20,5.84055
-8,20,5.84076
-6,20,5.84098
-4,20,5.84123
-2,20,5.8415
0,20,5.84181
2,20,5.84217
4,20,5.84259
6,20,5.84307
8,20,5.84362
10,20,5.84425
12,20,5.84495
14,20,5.84573
16,20,5.8466
18,20,5.84754
20,20,5.84857
22,20,5.84967
24,20,5.85085
26,20,5.8521
28,20,5.85341
30,20,5.85478
32,20,5.8562
34,20,5.85767
36,20,5.85917
38,20,5.8607
40,20,5.86224
42,20,5.86379
44,20,5.86534
46,20,5.86688
48,20,5.86839
50,20,5.86987
52,20,5.87132
54,20,5.87271
56,20,5.87404
58,20,5.87531
60,20,5.87649
62,20,5.8776
64,20,5.87861
66,20,5.87953
68,20,5.88034
70,20,5.88103
72,20,5.88161
74,20,5.88206
76,20,5.88239
78,20,5.88258
80,20,5.88263
82,20,5.88253
84,20,5.88228
86,20,5.88188
88,20,5.88132
90,20,5.8806
92,20,5.87972
94,20,5.87866
96,20,5.87744
98,20,5.87604
100,20,5.87446
102,20,5.87271
104,20,5.87077
106,20,5.86866
108,20,5.86637
110,20,5.86391
112,20,5.86126
114,20,5.85845
116,20,5.85547
118,20,5.85233
120,20,5.84903
122,20,5.84559
124,20,5.84201
126,20,5.83829
128,20,5.83446
130,20,5.83052
132,20,5.82649
134,20,5.82237
136,20,5.81819
138,20,5.81397
140,20,5.80971
142,20,5.80543
144,20,5.80116
146,20,5.7969
148,20,5.79269
150,20,5.78852
152,20,5.78444
154,20,5.78044
156,20,5.77655
158,20,5.77278
160,20,5.76915
162,20,5.76567
164,20,5.76236
166,20,5.75923
168,20,5.75628
170,20,5.75353
172,20,5.75099
174,20,5.74865
176,20,5.74653
178,20,5.74462
180,20,5.74293
-180,22,5.60958
-178,22,5.60811
-176,22,5.60691
-174,22,5.60596
-172,22,5.60525
-170,22,5.60478
-168,22,5.60453
-166,22,5.60448
-164,22,5.60463
-162,22,5.60496
-160,22,5.60545
-158,22,5.60608
-156,22,5.60684
-154,22,5.60771
-152,22,5.60867
-150,22,5.6097
-148,22,5.6108
-146,22,5.61194
-144,22,5.61311
-142,22,5.61431
-140,22,5.61551
-138,22,5.61672
-136,22,5.61792
-134,22,5.61912
-132,22,5.6203
-130,22,5.62146
-128,22,5.62261
-126,22,5.62375
-124,22,5.62488
-122,22,5.62601
-120,22,5.62714
-118,22,5.62828
-116,22,5.62944
-114,22,5.63063
-112,22,5.63186
-110,22,5.63313
-108,22,5.63446
-106,22,5.63586
-104,22,5.63733
-102,22,5.63889
-100,22,5.64054
-98,22,5.64228
-96,22,5.64412
-94,22,5.64607
-92,22,5.64813
-90,22,5.65029
-88,22,5.65256
-86,22,5.65492
-84,22,5.65738
-82,22,5.65993
-80,22,5.66256
-78,22,5.66526
-76,22,5.66802
-74,22,5.67083
-72,22,5.67367
-70,22,5.67652
-68,22,5.67938
-66,22,5.68222
-64,22,5.68504
-62,22,5.68781
-60,22,5.69053
-58,22,5.69317
-56,22,5.69572
-54,22,5.69817
-52,22,5.70051
-50,22,5.70272
-48,22,5.7048
-46,22,5.70674
-44,22,5.70853
-42,22,5.71017
-40,22,5.71166
-38,22,5.71299
-36,22,5.71417
-34,22,5.71519
-32,22,5.71607
-30,22,5.71681
-28,22,5.71742
-26,22,5.7179
-24,22,5.71827
-22,22,5.71854
-20,22,5.71872
-18,22,5.71883
-16,22,5.71888
-14,22,5.71889
-12,22,5.71886
-10,22,5.71883
-8,22,5.71879
-6,22,5.71877
-4,22,5.71878
-2,22,5.71884
0,22,5.71895
2,22,5.71913
4,22,5.71939
6,22,5.71974
8,22,5.72018
10,22,5.72073
12,22,5.72138
14,22,5.72215
16,22,5.72303
18,22,5.72402
20,22,5.72511
22,22,5.72632
24,22,5.72763
26,22,5.72903
28,22,5.73053
30,22,5.7321
32,22,5.73374
34,22,5.73545
36,22,5.7372
38,22,5.739
40,22,5.74081
42,22,5.74265
44,22,5.74448
46,22,5.74631
48,22,5.74812
50,22,5.74989
52,22,5.75161
54,22,5.75328
56,22,5.75489
58,22,5.75641
60,22,5.75786
62,22,5.7592
64,22,5.76045
66,22,5.76158
68,22,5.7626
70,22,5.76349
72,22,5.76425
74,22,5.76487
76,22,5.76534
78,22,5.76567
80,22,5.76584
82,22,5.76586
84,22,5.7657
86,22,5.76538
88,22,5.76488
90,22,5.7642
92,22,5.76333
94,22,5.76228
96,22,5.76102
98,22,5.75958
100,22,5.75793
102,22,5.75607
104,22,5.75401
106,22,5.75174
108,22,5.74926
110,22,5.74657
112,22,5.74367
114,22,5.74057
116,22,5.73727
118,22,5.73377
120,22,5.73008
122,22,5.72621
124,22,5.72217
126,22,5.71796
128,22,5.71361
130,22,5.70911
132,22,5.7045
134,22,5.69979
136,22,5.69499
138,22,5.69013
140,22,5.68522
142,22,5.68029
144,22,5.67536
146,22,5.67044
148,22,5.66557
150,22,5.66076
152,22,5.65605
154,22,5.65144
156,22,5.64697
158,22,5.64264
160,22,5.63849
162,22,5.63454
164,22,5.63078
166,22,5.62725
168,22,5.62396
170,22,5.62091
172,22,5.61811
174,22,5.61558
176,22,5.61331
178,22,5.61131
180,22,5.60958
-180,24,5.46505
-178,24,5.46365
-176,24,5.46256
-174,24,5.46177
-172,24,5.46129
-170,24,5.46108
-168,24,5.46113
-166,24,5.46143
-164,24,5.46195
-162,24,5.46267
-160,24,5.46357
-158,24,5.46463
-156,24,5.46581
-154,24,5.46711
-152,24,5.46849
-150,24,5.46994
-148,24,5.47142
-146,24,5.47294
-144,24,5.47445
-142,24,5.47596
-140,24,5.47745
-138,24,5.4789
-136,24,5.48031
-134,24,5.48168
-132,24,5.48299
-130,24,5.48425
-128,24,5.48546
-126,24,5.48662
-124,24,5.48775
-122,24,5.48884
-120,24,5.48992
-118,24,5.49098
-116,24,5.49205
-114,24,5.49313
-112,24,5.49425
-110,24,5.49542
-108,24,5.49665
-106,24,5.49795
-104,24,5.49935
-102,24,5.50085
-100,24,5.50246
-98,24,5.5042
-96,24,5.50607
-94,24,5.50808
-92,24,5.51023
-90,24,5.51252
-88,24,5.51496
-86,24,5.51753
-84,24,5.52024
-82,24,5.52307
-80,24,5.52601
-78,24,5.52905
-76,24,5.53218
-74,24,5.53538
-72,24,5.53863
-70,24,5.54191
-68,24,5.54521
-66,24,5.54849
-64,24,5.55175
-62,24,5.55496
-60,24,5.55809
-58,24,5.56114
-56,24,5.56408
-54,24,5.56689
-52,24,5.56957
-50,24,5.57208
-48,24,5.57442
-46,24,5.57659
-44,24,5.57857
-42,24,5.58035
-40,24,5.58194
-38,24,5.58333
-36,24,5.58452
-34,24,5.58551
-32,24,5.58632
-30,24,5.58695
-28,24,5.58741
-26,24,5.58771
-24,24,5.58787
-22,24,5.5879
-20,24,5.58782
-18,24,5.58765
-16,24,5.5874
-14,24,5.5871
-12,24,5.58677
-10,24,5.58642
-8,24,5.58607
-6,24,5.58575
-4,24,5.58548
-2,24,5.58526
0,24,5.58512
2,24,5.58508
4,24,5.58514
6,24,5.58532
8,24,5.58563
10,24,5.58608
12,24,5.58666
14,24,5.5874
16,24,5.58828
18,24,5.58931
20,24,5.59048
22,24,5.59179
24,24,5.59324
26,24,5.59481
28,24,5.59649
30,24,5.59829
32,24,5.60017
34,24,5.60213
36,24,5.60416
38,24,5.60624
40,24,5.60836
42,24,5.61049
44,24,5.61263
46,24,5.61476
48,24,5.61687
50,24,5.61894
52,24,5.62096
54,24,5.62291
56,24,5.62479
58,24,5.62659
60,24,5.62828
62,24,5.62987
64,24,5.63135
66,24,5.6327
68,24,5.63392
70,24,5.635
72,24,5.63594
74,24,5.63673
76,24,5.63737
78,24,5.63784
80,24,5.63814
82,24,5.63827
84,24,5.63823
86,24,5.63799
88,24,5.63757
90,24,5.63695
92,24,5.63613
94,24,5.6351
96,24,5.63385
98,24,5.63238
100,24,5.63069
102,24,5.62877
104,24,5.62661
106,24,5.62421
108,24,5.62157
110,24,5.61869
112,24,5.61556
114,24,5.61219
116,24,5.60858
118,24,5.60474
120,24,5.60067
122,24,5.59637
124,24,5.59186
126,24,5.58716
128,24,5.58226
130,24,5.5772
132,24,5.57199
134,24,5.56665
136,24,5.56119
138,24,5.55565
140,24,5.55005
142,24,5.54441
144,24,5.53876
146,24,5.53314
148,24,5.52756
150,24,5.52205
152,24,5.51665
154,24,5.51139
156,24,5.50628
158,24,5.50136
160,24,5.49665
162,24,5.49217
164,24,5.48795
166,24,5.484
168,24,5.48035
170,24,5.47699
172,24,5.47395
174,24,5.47123
176,24,5.46884
178,24,5.46678
180,24,5.46505
-180,26,5.30962
-178,26,5.30832
-176,26,5.30741
-174,26,5.30687
-172,26,5.30668
-170,26,5.30682
-168,26,5.30727
-166,26,5.308
-164,26,5.30899
-162,26,5.31021
-160,26,5.31162
-158,26,5.31319
-156,26,5.31491
-154,26,5.31672
-152,26,5.31861
-150,26,5.32055
-148,26,5.3225
-146,26,5.32444
-144,26,5.32636
-142,26,5.32822
-140,26,5.33002
-138,26,5.33174
-136,26,5.33336
-134,26,5.33489
-132,26,5.33632
-130,26,5.33765
-128,26,5.33888
-126,26,5.34002
-124,26,5.34108
-122,26,5.34207
-120,26,5.34301
-118,26,5.34391
-116,26,5.3448
-114,26,5.34569
-112,26,5.34661
-110,26,5.34757
-108,26,5.34861
-106,26,5.34973
-104,26,5.35096
-102,26,5.35232
-100,26,5.35382
-98,26,5.35548
-96,26,5.35732
-94,26,5.35934
-92,26,5.36154
-90,26,5.36393
-88,26,5.36651
-86,26,5.36928
-84,26,5.37223
-82,26,5.37535
-80,26,5.37862
-78,26,5.38204
-76,26,5.38557
-74,26,5.38921
-72,26,5.39292
-70,26,5.39668
-68,26,5.40047
-66,26,5.40427
-64,26,5.40803
-62,26,5.41174
-60,26,5.41537
-58,26,5.41889
-56,26,5.42228
-54,26,5.42551
-52,26,5.42857
-50,26,5.43144
-48,26,5.43409
-46,26,5.43652
-44,26,5.43871
-42,26,5.44066
-40,26,5.44236
-38,26,5.44382
-36,26,5.44502
-34,26,5.44598
-32,26,5.4467
-30,26,5.4472
-28,26,5.44748
-26,26,5.44757
-24,26,5.44747
-22,26,5.44722
-20,26,5.44682
-18,26,5.44632
-16,26,5.44572
-14,26,5.44505
-12,26,5.44435
-10,26,5.44362
-8,26,5.44291
-6,26,5.44224
-4,26,5.44162
-2,26,5.44108
0,26,5.44065
2,26,5.44033
4,26,5.44016
6,26,5.44014
8,26,5.44028
10,26,5.4406
12,26,5.4411
14,26,5.44179
16,26,5.44266
18,26,5.44373
20,26,5.44498
22,26,5.4464
24,26,5.448
26,26,5.44975
28,26,5.45165
30,26,5.45368
32,26,5.45582
34,26,5.45806
36,26,5.46039
38,26,5.46277
40,26,5.4652
42,26,5.46765
44,26,5.47011
46,26,5.47256
48,26,5.47498
50,26,5.47735
52,26,5.47967
54,26,5.4819
56,26,5.48406
58,26,5.48611
60,26,5.48805
62,26,5.48987
64,26,5.49157
66,26,5.49313
68,26,5.49454
70,26,5.49581
72,26,5.49692
74,26,5.49788
76,26,5.49866
78,26,5.49928
80,26,5.49972
82,26,5.49998
84,26,5.50004
86,26,5.49992
88,26,5.49959
90,26,5.49906
92,26,5.4983
94,26,5.49733
96,26,5.49612
98,26,5.49467
100,26,5.49297
102,26,5.49102
104,26,5.4888
106,26,5.48632
108,26,5.48355
110,26,5.48051
112,26,5.47719
114,26,5.47358
116,26,5.46969
118,26,5.46552
120,26,5.46108
122,26,5.45637
124,26,5.45141
126,26,5.44619
128,26,5.44076
130,26,5.43511
132,26,5.42927
134,26,5.42326
136,26,5.41711
138,26,5.41085
140,26,5.40451
142,26,5.39811
144,26,5.3917
146,26,5.3853
148,26,5.37896
150,26,5.3727
152,26,5.36656
154,26,5.36057
156,26,5.35478
158,26,5.34921
160,26,5.3439
162,26,5.33886
164,26,5.33414
166,26,5.32975
168,26,5.32572
170,26,5.32205
172,26,5.31877
174,26,5.31588
176,26,5.31339
178,26,5.31131
180,26,5.30962
-180,28,5.14356
-178,28,5.14244
-176,28,5.14177
-174,28,5.14154
-172,28,5.14173
-170,28,5.14231
-168,28,5.14326
-166,28,5.14453
-164,28,5.14609
-162,28,5.14791
-160,28,5.14994
-158,28,5.15214
-156,28,5.15448
-154,28,5.15692
-152,28,5.15941
-150,28,5.16192
-148,28,5.16441
-146,28,5.16685
-144,28,5.16922
-142,28,5.17149
-140,28,5.17363
-138,28,5.17563
-136,28,5.17747
-134,28,5.17916
-132,28,5.18068
-130,28,5.18204
-128,28,5.18324
-126,28,5.1843
-124,28,5.18522
-122,28,5.18603
-120,28,5.18675
-118,28,5.1874
-116,28,5.188
-114,28,5.18859
-112,28,5.1892
-110,28,5.18985
-108,28,5.19058
-106,28,5.19141
-104,28,5.19237
-102,28,5.19349
-100,28,5.1948
-98,28,5.1963
-96,28,5.19803
-94,28,5.19999
-92,28,5.2022
-90,28,5.20465
-88,28,5.20735
-86,28,5.2103
-84,28,5.21349
-82,28,5.21691
-80,28,5.22053
-78,28,5.22435
-76,28,5.22833
-74,28,5.23246
-72,28,5.23669
-70,28,5.241
-68,28,5.24536
-66,28,5.24973
-64,28,5.25407
-62,28,5.25836
-60,28,5.26256
-58,28,5.26663
-56,28,5.27054
-54,28,5.27427
-52,28,5.27778
-50,28,5.28105
-48,28,5.28407
-46,28,5.28681
-44,28,5.28925
-42,28,5.2914
-40,28,5.29324
-38,28,5.29477
-36,28,5.29599
-34,28,5.29691
-32,28,5.29753
-30,28,5.29787
-28,28,5.29795
-26,28,5.29779
-24,28,5.2974
-22,28,5.29681
-20,28,5.29606
-18,28,5.29516
-16,28,5.29415
-14,28,5.29306
-12,28,5.29192
-10,28,5.29077
-8,28,5.28963
-6,28,5.28854
-4,28,5.28753
-2,28,5.28662
0,28,5.28583
2,28,5.28521
4,28,5.28476
6,28,5.2845
8,28,5.28445
10,28,5.28462
12,28,5.28502
14,28,5.28566
16,28,5.28652
18,28,5.28763
20,28,5.28896
22,28,5.29051
24,28,5.29226
26,28,5.29422
28,28,5.29634
30,28,5.29863
32,28,5.30106
34,28,5.3036
36,28,5.30624
38,28,5.30895
40,28,5.3117
42,28,5.31449
44,28,5.31728
46,28,5.32005
48,28,5.32278
50,28,5.32546
52,28,5.32806
54,28,5.33058
56,28,5.33299
58,28,5.33529
60,28,5.33746
62,28,5.3395
64,28,5.34139
66,28,5.34314
68,28,5.34473
70,28,5.34616
72,28,5.34743
74,28,5.34853
76,28,5.34946
78,28,5.35021
80,28,5.35078
82,28,5.35117
84,28,5.35136
86,28,5.35136
88,28,5.35114
90,28,5.35072
92,28,5.35006
94,28,5.34918
96,28,5.34804
98,28,5.34665
100,28,5.345
102,28,5.34306
104,28,5.34083
106,28,5.3383
108,28,5.33547
110,28,5.33231
112,28,5.32883
114,28,5.32503
116,28,5.32089
118,28,5.31643
120,28,5.31164
122,28,5.30653
124,28,5.30112
126,28,5.29541
128,28,5.28942
130,28,5.28317
132,28,5.27668
134,28,5.26998
136,28,5.26311
138,28,5.25609
140,28,5.24896
142,28,5.24175
144,28,5.23452
146,28,5.22729
148,28,5.22011
150,28,5.21303
152,28,5.20608
154,28,5.19932
156,28,5.19278
158,28,5.18651
160,28,5.18054
162,28,5.17491
164,28,5.16965
166,28,5.16479
168,28,5.16035
170,28,5.15637
172,28,5.15285
174,28,5.1498
176,28,5.14724
178,28,5.14516
180,28,5.14356
-180,30,4.96718
-178,30,4.96628
-176,30,4.96593
-174,30,4.9661
-172,30,4.96676
-170,30,4.96788
-168,30,4.96942
-166,30,4.97134
-164,30,4.97359
-162,30,4.97612
-160,30,4.97889
-158,30,4.98184
-156,30,4.98492
-154,30,4.98808
-152,30,4.99127
-150,30,4.99444
-148,30,4.99756
-146,30,5.00057
-144,30,5.00345
-142,30,5.00616
-140,30,5.00868
-138,30,5.01098
-136,30,5.01305
-134,30,5.01488
-132,30,5.01646
-130,30,5.01781
-128,30,5.01893
-126,30,5.01983
-124,30,5.02054
-122,30,5.02107
-120,30,5.02146
-118,30,5.02174
-116,30,5.02195
-114,30,5.02212
-112,30,5.02229
-110,30,5.0225
-108,30,5.0228
-106,30,5.02322
-104,30,5.0238
-102,30,5.02457
-100,30,5.02557
-98,30,5.02683
-96,30,5.02837
-94,30,5.03021
-92,30,5.03236
-90,30,5.03483
-88,30,5.03762
-86,30,5.04073
-84,30,5.04416
-82,30,5.04788
-80,30,5.05188
-78,30,5.05614
-76,30,5.06062
-74,30,5.06528
-72,30,5.0701
-70,30,5.07503
-68,30,5.08004
-66,30,5.08507
-64,30,5.09008
-62,30,5.09504
-60,30,5.09989
-58,30,5.10459
-56,30,5.10911
-54,30,5.11341
-52,30,5.11745
-50,30,5.1212
-48,30,5.12464
-46,30,5.12774
-44,30,5.13049
-42,30,5.13287
-40,30,5.13487
-38,30,5.13649
-36,30,5.13774
-34,30,5.13862
-32,30,5.13913
-30,30,5.13931
-28,30,5.13916
-26,30,5.13871
-24,30,5.13799
-22,30,5.13703
-20,30,5.13586
-18,30,5.13452
-16,30,5.13304
-14,30,5.13147
-12,30,5.12984
-10,30,5.12819
-8,30,5.12657
-6,30,5.12501
-4,30,5.12354
-2,30,5.1222
0,30,5.12103
2,30,5.12004
4,30,5.11928
6,30,5.11875
8,30,5.11849
10,30,5.11849
12,30,5.11878
14,30,5.11935
16,30,5.12021
18,30,5.12136
20,30,5.12278
22,30,5.12447
24,30,5.1264
26,30,5.12857
28,30,5.13095
30,30,5.13352
32,30,5.13625
34,30,5.13912
36,30,5.14209
38,30,5.14514
40,30,5.14824
42,30,5.15137
44,30,5.1545
46,30,5.15759
48,30,5.16064
50,30,5.16361
52,30,5.16649
54,30,5.16927
56,30,5.17192
58,30,5.17444
60,30,5.17681
62,30,5.17903
64,30,5.1811
66,30,5.183
68,30,5.18473
70,30,5.1863
72,30,5.1877
74,30,5.18893
76,30,5.18998
78,30,5.19086
80,30,5.19156
82,30,5.19207
84,30,5.19239
86,30,5.19252
88,30,5.19244
90,30,5.19215
92,30,5.19163
94,30,5.19087
96,30,5.18985
98,30,5.18857
100,30,5.187
102,30,5.18513
104,30,5.18295
106,30,5.18044
108,30,5.17758
110,30,5.17437
112,30,5.17079
114,30,5.16683
116,30,5.1625
118,30,5.15778
120,30,5.15267
122,30,5.1472
124,30,5.14135
126,30,5.13515
128,30,5.1286
130,30,5.12174
132,30,5.1146
134,30,5.10719
136,30,5.09955
138,30,5.09173
140,30,5.08376
142,30,5.07569
144,30,5.06757
146,30,5.05945
148,30,5.05137
150,30,5.0434
152,30,5.03559
154,30,5.02798
156,30,5.02063
158,30,5.01359
160,30,5.0069
162,30,5.00062
164,30,4.99478
166,30,4.98942
168,30,4.98457
170,30,4.98025
172,30,4.97649
174,30,4.97329
176,30,4.97068
178,30,4.96864
180,30,4.96718
-180,32,4.78079
-178,32,4.78018
-176,32,4.78021
-174,32,4.78086
-172,32,4.78209
-170,32,4.78385
-168,32,4.7861
-166,32,4.78878
-164,32,4.79184
-162,32,4.79521
-160,32,4.79884
-158,32,4.80265
-156,32,4.80658
-154,32,4.81058
-152,32,4.81458
-150,32,4.81852
-148,32,4.82234
-146,32,4.826
-144,32,4.82945
-142,32,4.83265
-140,32,4.83557
-138,32,4.83819
-136,32,4.84048
-134,32,4.84244
-132,32,4.84406
-130,32,4.84534
-128,32,4.84631
-126,32,4.84698
-124,32,4.84737
-122,32,4.84753
-120,32,4.84748
-118,32,4.84727
-116,32,4.84694
-114,32,4.84655
-112,32,4.84615
-110,32,4.84579
-108,32,4.84551
-106,32,4.84539
-104,32,4.84545
